"id","expname","subject","ip","condnum","choice","submitted","event","roword","colord","evttype","boxname","boxin","boxtime","counter","wtpa","wtpb","relcount","maxcount","f_o_b2","f_p_b2","f_p_b1","f_o_b1","f_p_a1","f_p_a2","f_o_a2","f_o_a1","t_o_b2","t_p_b2","t_p_b1","t_o_b1","t_p_a1","t_p_a2","t_o_a2","t_o_a1"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","15504","3036","7","500","1","0.189189189189","37","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3036"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","18554","865","8","500","1","0.216216216216","37","0","0","0","0","0","0","1","0","0","0","0","0","0","0","865","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","19420","3861","9","500","1","0.243243243243","37","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3861"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","23281","484","10","500","1","0.27027027027","37","0","0","0","0","0","0","1","0","0","0","0","0","0","0","484","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","23799","316","11","500","1","0.297297297297","37","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","316"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","24647","1288","12","500","1","0.324324324324","37","0","1","0","0","0","0","0","0","0","1288","0","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","42177","327","13","500","1","0.351351351351","37","1","0","0","0","0","0","0","0","327","0","0","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","43454","599","14","500","1","0.378378378378","37","0","0","0","1","0","0","0","0","0","0","0","599","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","44071","428","15","500","1","0.405405405405","37","0","0","1","0","0","0","0","0","0","0","428","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","44516","204","16","500","1","0.432432432432","37","0","1","0","0","0","0","0","0","0","204","0","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","88267","473","17","500","1","0.459459459459","37","0","0","0","1","0","0","0","0","0","0","0","473","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","92675","4339","18","500","1","0.486486486486","37","0","0","1","0","0","0","0","0","0","0","4339","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","152310","268","19","500","1","0.513513513514","37","0","0","0","0","0","0","1","0","0","0","0","0","0","0","268","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","152578","764","20","500","1","0.540540540541","37","0","0","0","0","0","1","0","0","0","0","0","0","0","764","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","153357","1157","21","500","1","0.567567567568","37","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1157","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","155205","1176","22","500","1","0.594594594595","37","0","1","0","0","0","0","0","0","0","1176","0","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","156816","1219","23","500","1","0.621621621622","37","0","0","1","0","0","0","0","0","0","0","1219","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","158035","1031","24","500","1","0.648648648649","37","0","0","0","1","0","0","0","0","0","0","0","1031","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","159083","814","25","500","1","0.675675675676","37","1","0","0","0","0","0","0","0","814","0","0","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","160387","610","26","500","1","0.702702702703","37","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","610"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","161032","1318","27","500","1","0.72972972973","37","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1318","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","162369","753","28","500","1","0.756756756757","37","0","0","0","0","0","1","0","0","0","0","0","0","0","753","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","163140","474","29","500","1","0.783783783784","37","0","0","0","0","1","0","0","0","0","0","0","0","474","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","167987","750","30","500","1","0.810810810811","37","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","750"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","168755","1737","31","500","1","0.837837837838","37","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1737","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","172442","405","32","500","1","0.864864864865","37","0","0","0","0","0","0","1","0","0","0","0","0","0","0","405","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","174163","787","33","500","1","0.891891891892","37","0","0","1","0","0","0","0","0","0","0","787","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","174950","1227","34","500","1","0.918918918919","37","0","1","0","0","0","0","0","0","0","1227","0","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","176811","621","35","500","1","0.945945945946","37","0","1","0","0","0","0","0","0","0","621","0","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","177830","1614","36","500","1","0.972972972973","37","0","0","1","0","0","0","0","0","0","0","1614","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","180141","1210","37","500","1","1","37","0","1","0","0","0","0","0","0","0","1210","0","0","0","0","0","0"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","12579","880","1","100","100","0.1","10","0","0","0","0","0","1","0","0","0","0","0","0","0","880","0","0"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","13499","2842","2","100","100","0.2","10","0","0","0","0","1","0","0","0","0","0","0","0","2842","0","0","0"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","16382","690","3","100","100","0.3","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","690","0"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","17087","1374","4","100","100","0.4","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1374"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","18477","834","5","100","100","0.5","10","0","0","0","0","1","0","0","0","0","0","0","0","834","0","0","0"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","19327","1411","6","100","100","0.6","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1411"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","36676","785","7","100","100","0.7","10","0","1","0","0","0","0","0","0","0","785","0","0","0","0","0","0"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","37477","463","8","100","100","0.8","10","1","0","0","0","0","0","0","0","463","0","0","0","0","0","0","0"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","38329","495","9","100","100","0.9","10","0","0","1","0","0","0","0","0","0","0","495","0","0","0","0","0"
"38","ls2","S55","213.127.85.116","55","","2016-07-15 20:36:29","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","38840","2009","10","100","100","1","10","0","0","0","1","0","0","0","0","0","0","0","2009","0","0","0","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","13583","2395","1","$1","$5","0.0909090909091","11","0","0","0","0","0","1","0","0","0","0","0","0","0","2395","0","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","15978","1255","2","$1","$5","0.181818181818","11","0","0","0","0","1","0","0","0","0","0","0","0","1255","0","0","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","17249","299","3","$1","$5","0.272727272727","11","0","0","0","0","0","1","0","0","0","0","0","0","0","299","0","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","17897","2789","4","$1","$5","0.363636363636","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2789","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","20686","3188","5","$1","$5","0.454545454545","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3188"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","24935","435","6","$1","$5","0.545454545455","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","435","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","25401","1366","7","$1","$5","0.636363636364","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1366"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","27803","1256","8","$1","$5","0.727272727273","11","0","1","0","0","0","0","0","0","0","1256","0","0","0","0","0","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","29158","1390","9","$1","$5","0.818181818182","11","0","0","1","0","0","0","0","0","0","0","1390","0","0","0","0","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","31251","750","10","$1","$5","0.909090909091","11","1","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0"
"46","ls2","S59","74.134.138.203","59","","2016-07-15 20:53:46","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","32124","1144","11","$1","$5","1","11","0","0","0","1","0","0","0","0","0","0","0","1144","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","13067","1123","1","$4","$30","0.0138888888889","72","0","0","0","0","0","1","0","0","0","0","0","0","0","1123","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","14190","1940","2","$4","$30","0.0277777777778","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1940","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","16140","1340","3","$4","$30","0.0416666666667","72","0","0","0","0","0","1","0","0","0","0","0","0","0","1340","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","17490","410","4","$4","$30","0.0555555555556","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","410","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","17900","989","5","$4","$30","0.0694444444444","72","0","0","0","0","0","1","0","0","0","0","0","0","0","989","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","18899","1361","6","$4","$30","0.0833333333333","72","0","0","0","0","1","0","0","0","0","0","0","0","1361","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","20270","662","7","$4","$30","0.0972222222222","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","662"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","20955","305","8","$4","$30","0.111111111111","72","0","0","0","0","1","0","0","0","0","0","0","0","305","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","21270","543","9","$4","$30","0.125","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","543","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","21856","1504","10","$4","$30","0.138888888889","72","0","0","0","0","1","0","0","0","0","0","0","0","1504","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","23680","2262","11","$4","$30","0.152777777778","72","0","1","0","0","0","0","0","0","0","2262","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","26019","283","12","$4","$30","0.166666666667","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","283"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","26329","892","13","$4","$30","0.180555555556","72","0","0","0","0","1","0","0","0","0","0","0","0","892","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","27482","527","14","$4","$30","0.194444444444","72","0","1","0","0","0","0","0","0","0","527","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","28009","1376","15","$4","$30","0.208333333333","72","0","0","1","0","0","0","0","0","0","0","1376","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","29415","1209","16","$4","$30","0.222222222222","72","0","0","0","1","0","0","0","0","0","0","0","1209","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","30996","472","17","$4","$30","0.236111111111","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","472"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","31478","757","18","$4","$30","0.25","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","757","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","32345","613","19","$4","$30","0.263888888889","72","1","0","0","0","0","0","0","0","613","0","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","32968","617","20","$4","$30","0.277777777778","72","0","0","0","1","0","0","0","0","0","0","0","617","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","33617","1198","21","$4","$30","0.291666666667","72","0","0","1","0","0","0","0","0","0","0","1198","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","35281","1486","22","$4","$30","0.305555555556","72","0","0","0","0","1","0","0","0","0","0","0","0","1486","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","36805","984","23","$4","$30","0.319444444444","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","984"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","37811","383","24","$4","$30","0.333333333333","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","383","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","38257","794","25","$4","$30","0.347222222222","72","0","0","0","0","0","1","0","0","0","0","0","0","0","794","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","39087","945","26","$4","$30","0.361111111111","72","0","0","0","0","1","0","0","0","0","0","0","0","945","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","40042","415","27","$4","$30","0.375","72","0","0","0","0","0","1","0","0","0","0","0","0","0","415","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","40467","747","28","$4","$30","0.388888888889","72","0","0","0","0","1","0","0","0","0","0","0","0","747","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","41380","483","29","$4","$30","0.402777777778","72","0","0","1","0","0","0","0","0","0","0","483","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","41863","1952","30","$4","$30","0.416666666667","72","0","1","0","0","0","0","0","0","0","1952","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","43825","851","31","$4","$30","0.430555555556","72","1","0","0","0","0","0","0","0","851","0","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","44676","414","32","$4","$30","0.444444444444","72","0","1","0","0","0","0","0","0","0","414","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","45243","634","33","$4","$30","0.458333333333","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","634","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","45975","408","34","$4","$30","0.472222222222","72","1","0","0","0","0","0","0","0","408","0","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","46383","612","35","$4","$30","0.486111111111","72","0","0","0","1","0","0","0","0","0","0","0","612","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","46995","391","36","$4","$30","0.5","72","0","0","1","0","0","0","0","0","0","0","391","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","47663","1627","37","$4","$30","0.513888888889","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1627"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","49356","277","38","$4","$30","0.527777777778","72","0","0","1","0","0","0","0","0","0","0","277","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","49633","507","39","$4","$30","0.541666666667","72","0","1","0","0","0","0","0","0","0","507","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","50161","321","40","$4","$30","0.555555555556","72","0","0","1","0","0","0","0","0","0","0","321","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","50535","331","41","$4","$30","0.569444444444","72","1","0","0","0","0","0","0","0","331","0","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","50866","420","42","$4","$30","0.583333333333","72","0","0","0","1","0","0","0","0","0","0","0","420","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","51733","297","43","$4","$30","0.597222222222","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","297"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","52040","609","44","$4","$30","0.611111111111","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","609","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","52659","357","45","$4","$30","0.625","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","357"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","53223","600","46","$4","$30","0.638888888889","72","0","0","0","1","0","0","0","0","0","0","0","600","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","54101","1456","47","$4","$30","0.652777777778","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1456","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","55567","699","48","$4","$30","0.666666666667","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","699"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","56276","3497","49","$4","$30","0.680555555556","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3497","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","60022","366","50","$4","$30","0.694444444444","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","366"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","60745","694","51","$4","$30","0.708333333333","72","1","0","0","0","0","0","0","0","694","0","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","61714","558","52","$4","$30","0.722222222222","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","558","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","62297","341","53","$4","$30","0.736111111111","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","341"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","63155","566","54","$4","$30","0.75","72","0","0","0","1","0","0","0","0","0","0","0","566","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","63988","373","55","$4","$30","0.763888888889","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","373"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","64371","370","56","$4","$30","0.777777777778","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","370","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","64741","592","57","$4","$30","0.791666666667","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","592"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","65491","227","58","$4","$30","0.805555555556","72","1","0","0","0","0","0","0","0","227","0","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","65728","543","59","$4","$30","0.819444444444","72","0","0","0","1","0","0","0","0","0","0","0","543","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","66281","315","60","$4","$30","0.833333333333","72","1","0","0","0","0","0","0","0","315","0","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","66596","996","61","$4","$30","0.847222222222","72","0","0","0","1","0","0","0","0","0","0","0","996","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","67615","2445","62","$4","$30","0.861111111111","72","1","0","0","0","0","0","0","0","2445","0","0","0","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","70083","4341","63","$4","$30","0.875","72","0","0","0","1","0","0","0","0","0","0","0","4341","0","0","0","0"
"56","ls2","S63","192.68.112.173","63","","2016-07-15 21:25:08","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","74434","409","64","$4","$30","0.888888888889","72","1","0","0","0","0","0","0","0","409","0","0","0","0","0","0","0"
